     Time-steps        Time         ICFL Max      VCFL Max        Rc Min        
          3085  0.000108              0.332503       0.734622       0.000027      **********
          3086  0.000108              0.332611       0.734599       0.000027      **********
          3087  0.000108              0.332719       0.734514       0.000027      **********
          3088  0.000108              0.332827       0.734368       0.000027      **********
          3089  0.000108              0.332934       0.734160       0.000027      **********
          3090  0.000108              0.333042       0.733893       0.000027      **********
          3091  0.000108              0.333150       0.733569       0.000027      **********
          3092  0.000108              0.333258       0.733189       0.000027      **********
          3093  0.000108              0.333366       0.733127       0.000027      **********
          3094  0.000108              0.333473       0.733270       0.000027      **********
          3095  0.000108              0.333581       0.733352       0.000027      **********
          3096  0.000108              0.333689       0.733372       0.000027      **********
          3097  0.000108              0.333797       0.733329       0.000027      **********
          3098  0.000108              0.333904       0.733224       0.000027      **********
          3099  0.000108              0.334012       0.733059       0.000027      **********
          3100  0.000108              0.334120       0.732833       0.000027      **********
          3101  0.000108              0.334228       0.732548       0.000027      **********
          3102  0.000108              0.334336       0.732207       0.000027      **********
          3103  0.000108              0.334443       0.731810       0.000027      **********
          3104  0.000108              0.334551       0.731929       0.000027      **********
          3105  0.000108              0.334659       0.732051       0.000027      **********
          3106  0.000108              0.334767       0.732111       0.000027      **********
          3107  0.000108              0.334874       0.732110       0.000027      **********
          3108  0.000108              0.334982       0.732048       0.000027      **********
          3109  0.000108              0.335090       0.731925       0.000027      **********
          3110  0.000108              0.335198       0.731740       0.000027      **********
          3111  0.000108              0.335306       0.731497       0.000027      **********
          3112  0.000108              0.335413       0.731195       0.000027      **********
          3113  0.000108              0.335521       0.730837       0.000027      **********
          3114  0.000108              0.335629       0.730559       0.000027      **********
          3115  0.000108              0.335737       0.730720       0.000027      **********
          3116  0.000108              0.335844       0.730820       0.000027      **********
          3117  0.000108              0.335952       0.730860       0.000027      **********
          3118  0.000108              0.336060       0.730839       0.000027      **********
          3119  0.000108              0.336168       0.730758       0.000027      **********
          3120  0.000108              0.336276       0.730616       0.000027      **********
          3121  0.000108              0.336383       0.730414       0.000027      **********
          3122  0.000108              0.336491       0.730153       0.000027      **********
          3123  0.000108              0.336599       0.729834       0.000027      **********
          3124  0.000108              0.336707       0.729460       0.000027      **********
          3125  0.000108              0.336815       0.729361       0.000027      **********
          3126  0.000108              0.336922       0.729500       0.000027      **********
          3127  0.000108              0.337030       0.729580       0.000027      **********
          3128  0.000108              0.337138       0.729599       0.000027      **********
          3129  0.000108              0.337246       0.729559       0.000027      **********
          3130  0.000108              0.337353       0.729458       0.000027      **********
          3131  0.000108              0.337461       0.729298       0.000027      **********
          3132  0.000108              0.337569       0.729079       0.000027      **********
          3133  0.000108              0.337677       0.728801       0.000027      **********
          3134  0.000108              0.337785       0.728467       0.000027      **********
          3135  0.000108              0.337892       0.728078       0.000027      **********
          3136  0.000108              0.338000       0.728154       0.000027      **********
          3137  0.000108              0.338108       0.728271       0.000027      **********
          3138  0.000108              0.338216       0.728330       0.000027      **********
          3139  0.000108              0.338323       0.728330       0.000027      **********
          3140  0.000108              0.338431       0.728271       0.000027      **********
          3141  0.000108              0.338539       0.728152       0.000027      **********
          3142  0.000108              0.338647       0.727974       0.000027      **********
          3143  0.000108              0.338755       0.727737       0.000027      **********
          3144  0.000108              0.338862       0.727443       0.000027      **********
          3145  0.000108              0.338970       0.727093       0.000027      **********
          3146  0.000108              0.339078       0.726785       0.000027      **********
          3147  0.000108              0.339186       0.726939       0.000027      **********
          3148  0.000108              0.339293       0.727035       0.000027      **********
          3149  0.000108              0.339401       0.727073       0.000027      **********
          3150  0.000108              0.339509       0.727054       0.000027      **********
          3151  0.000108              0.339617       0.726975       0.000027      **********
          3152  0.000108              0.339725       0.726838       0.000027      **********
          3153  0.000108              0.339832       0.726642       0.000027      **********
          3154  0.000108              0.339940       0.726389       0.000027      **********
          3155  0.000108              0.340048       0.726079       0.000027      **********
          3156  0.000108              0.340156       0.725714       0.000027      **********
          3157  0.000108              0.340264       0.725584       0.000027      **********
          3158  0.000108              0.340371       0.725715       0.000027      **********
          3159  0.000108              0.340479       0.725791       0.000027      **********
          3160  0.000108              0.340587       0.725809       0.000027      **********
          3161  0.000108              0.340695       0.725770       0.000027      **********
          3162  0.000108              0.340802       0.725672       0.000027      **********
          3163  0.000108              0.340910       0.725517       0.000027      **********
          3164  0.000108              0.341018       0.725305       0.000027      **********
          3165  0.000108              0.341126       0.725035       0.000027      **********
          3166  0.000108              0.341234       0.724710       0.000027      **********
          3167  0.000108              0.341341       0.724329       0.000027      **********
          3168  0.000108              0.341449       0.724374       0.000027      **********
          3169  0.000108              0.341557       0.724484       0.000027      **********
          3170  0.000108              0.341665       0.724539       0.000027      **********
          3171  0.000108              0.341772       0.724537       0.000027      **********
          3172  0.000108              0.341880       0.724479       0.000027      **********
          3173  0.000108              0.341988       0.724363       0.000027      **********
          3174  0.000108              0.342096       0.724191       0.000027      **********
          3175  0.000108              0.342204       0.723961       0.000027      **********
          3176  0.000108              0.342311       0.723676       0.000027      **********
          3177  0.000108              0.342419       0.723335       0.000027      **********
          3178  0.000108              0.342527       0.723015       0.000027      **********
          3179  0.000108              0.342635       0.723158       0.000027      **********
          3180  0.000108              0.342742       0.723246       0.000027      **********
          3181  0.000108              0.342850       0.723280       0.000027      **********
          3182  0.000108              0.342958       0.723259       0.000027      **********
          3183  0.000108              0.343066       0.723182       0.000027      **********
          3184  0.000108              0.343174       0.723048       0.000027      **********
          3185  0.000108              0.343281       0.722858       0.000027      **********
          3186  0.000108              0.343389       0.722613       0.000027      **********
          3187  0.000108              0.343497       0.722312       0.000027      **********
          3188  0.000108              0.343605       0.721957       0.000027      **********
          3189  0.000108              0.343712       0.721814       0.000027      **********
          3190  0.000108              0.343820       0.721934       0.000027      **********
          3191  0.000108              0.343928       0.722002       0.000027      **********
          3192  0.000108              0.344036       0.722016       0.000027      **********
          3193  0.000108              0.344144       0.721975       0.000027      **********
          3194  0.000108              0.344251       0.721879       0.000027      **********
          3195  0.000108              0.344359       0.721728       0.000027      **********
          3196  0.000108              0.344467       0.721522       0.000027      **********
          3197  0.000108              0.344575       0.721261       0.000027      **********
          3198  0.000108              0.344683       0.720945       0.000027      **********
          3199  0.000108              0.344790       0.720576       0.000027      **********
          3200  0.000108              0.344898       0.720606       0.000027      **********
          3201  0.000108              0.345006       0.720704       0.000027      **********
          3202  0.000108              0.345114       0.720751       0.000027      **********
          3203  0.000108              0.345221       0.720746       0.000027      **********
          3204  0.000108              0.345329       0.720686       0.000027      **********
          3205  0.000108              0.345437       0.720573       0.000027      **********
          3206  0.000108              0.345545       0.720405       0.000027      **********
          3207  0.000108              0.345653       0.720182       0.000027      **********
          3208  0.000108              0.345760       0.719906       0.000027      **********
          3209  0.000108              0.345868       0.719576       0.000027      **********
          3210  0.000108              0.345976       0.719265       0.000027      **********
          3211  0.000108              0.346084       0.719392       0.000027      **********
          3212  0.000108              0.346191       0.719470       0.000027      **********
          3213  0.000108              0.346299       0.719497       0.000027      **********
          3214  0.000108              0.346407       0.719471       0.000027      **********
          3215  0.000108              0.346515       0.719393       0.000027      **********
          3216  0.000108              0.346623       0.719262       0.000027      **********
          3217  0.000108              0.346730       0.719078       0.000027      **********
          3218  0.000108              0.346838       0.718840       0.000027      **********
          3219  0.000108              0.346946       0.718549       0.000027      **********
          3220  0.000108              0.347054       0.718205       0.000027      **********
          3221  0.000108              0.347161       0.718070       0.000027      **********
          3222  0.000108              0.347269       0.718175       0.000027      **********
          3223  0.000108              0.347377       0.718231       0.000027      **********
          3224  0.000108              0.347485       0.718238       0.000027      **********
          3225  0.000108              0.347593       0.718194       0.000027      **********
          3226  0.000108              0.347700       0.718098       0.000027      **********
          3227  0.000108              0.347808       0.717950       0.000027      **********
          3228  0.000108              0.347916       0.717750       0.000027      **********
          3229  0.000108              0.348024       0.717497       0.000027      **********
          3230  0.000108              0.348131       0.717192       0.000027      **********
          3231  0.000108              0.348239       0.716835       0.000027      **********
          3232  0.000108              0.348347       0.716870       0.000027      **********
          3233  0.000108              0.348455       0.716954       0.000027      **********
          3234  0.000108              0.348563       0.716990       0.000027      **********
          3235  0.000108              0.348670       0.716977       0.000027      **********
          3236  0.000108              0.348778       0.716915       0.000027      **********
          3237  0.000108              0.348886       0.716801       0.000027      **********
          3238  0.000108              0.348994       0.716637       0.000027      **********
          3239  0.000108              0.349102       0.716421       0.000027      **********
          3240  0.000108              0.349209       0.716153       0.000027      **********
          3241  0.000108              0.349317       0.715834       0.000027      **********
          3242  0.000108              0.349425       0.715560       0.000027      **********
          3243  0.000108              0.349533       0.715668       0.000027      **********
          3244  0.000108              0.349640       0.715731       0.000027      **********
          3245  0.000108              0.349748       0.715747       0.000028      **********
          3246  0.000108              0.349856       0.715715       0.000028      **********
          3247  0.000108              0.349964       0.715634       0.000028      **********
          3248  0.000108              0.350072       0.715504       0.000028      **********
          3249  0.000108              0.350179       0.715323       0.000028      **********
          3250  0.000108              0.350287       0.715092       0.000028      **********
          3251  0.000108              0.350395       0.714811       0.000028      **********
          3252  0.000108              0.350503       0.714480       0.000028      **********
          3253  0.000108              0.350610       0.714378       0.000028      **********
          3254  0.000108              0.350718       0.714465       0.000028      **********
          3255  0.000108              0.350826       0.714507       0.000028      **********
          3256  0.000108              0.350934       0.714504       0.000028      **********
          3257  0.000108              0.351042       0.714453       0.000028      **********
          3258  0.000108              0.351149       0.714355       0.000028      **********
          3259  0.000108              0.351257       0.714207       0.000028      **********
          3260  0.000108              0.351365       0.714011       0.000028      **********
          3261  0.000108              0.351473       0.713766       0.000028      **********
          3262  0.000108              0.351580       0.713471       0.000028      **********
          3263  0.000108              0.351688       0.713126       0.000028      **********
          3264  0.000108              0.351796       0.713196       0.000028      **********
          3265  0.000108              0.351904       0.713262       0.000028      **********
          3266  0.000108              0.352012       0.713284       0.000028      **********
          3267  0.000108              0.352119       0.713261       0.000028      **********
          3268  0.000108              0.352227       0.713192       0.000028      **********
          3269  0.000108              0.352335       0.713076       0.000028      **********
          3270  0.000108              0.352443       0.712912       0.000028      **********
          3271  0.000108              0.352551       0.712700       0.000028      **********
          3272  0.000108              0.352658       0.712440       0.000028      **********
          3273  0.000108              0.352766       0.712132       0.000028      **********
          3274  0.000108              0.352874       0.711929       0.000028      **********
          3275  0.000108              0.352982       0.712015       0.000028      **********
          3276  0.000108              0.353089       0.712060       0.000028      **********
          3277  0.000108              0.353197       0.712061       0.000028      **********
          3278  0.000108              0.353305       0.712019       0.000028      **********
          3279  0.000108              0.353413       0.711931       0.000028      **********
          3280  0.000108              0.353521       0.711798       0.000028      **********
          3281  0.000108              0.353628       0.711618       0.000028      **********
          3282  0.000108              0.353736       0.711392       0.000028      **********
          3283  0.000108              0.353844       0.711118       0.000028      **********
          3284  0.000108              0.353952       0.710797       0.000028      **********
          3285  0.000108              0.354059       0.710770       0.000028      **********
          3286  0.000108              0.354167       0.710835       0.000028      **********
          3287  0.000108              0.354275       0.710859       0.000028      **********
          3288  0.000108              0.354383       0.710840       0.000028      **********
          3289  0.000108              0.354491       0.710779       0.000028      **********
          3290  0.000108              0.354598       0.710673       0.000028      **********
          3291  0.000108              0.354706       0.710523       0.000028      **********
          3292  0.000108              0.354814       0.710328       0.000028      **********
          3293  0.000108              0.354922       0.710087       0.000028      **********
          3294  0.000108              0.355029       0.709799       0.000028      **********
          3295  0.000108              0.355137       0.709532       0.000028      **********
          3296  0.000108              0.355245       0.709615       0.000028      **********
          3297  0.000108              0.355353       0.709658       0.000028      **********
          3298  0.000108              0.355461       0.709661       0.000028      **********
          3299  0.000108              0.355568       0.709622       0.000028      **********
          3300  0.000108              0.355676       0.709542       0.000028      **********
          3301  0.000108              0.355784       0.709419       0.000028      **********
          3302  0.000108              0.355892       0.709253       0.000028      **********
          3303  0.000108              0.355999       0.709042       0.000028      **********
          3304  0.000108              0.356107       0.708786       0.000028      **********
          3305  0.000108              0.356215       0.708485       0.000028      **********
          3306  0.000108              0.356323       0.708402       0.000028      **********
          3307  0.000108              0.356431       0.708462       0.000028      **********
          3308  0.000108              0.356538       0.708484       0.000028      **********
          3309  0.000108              0.356646       0.708467       0.000028      **********
          3310  0.000108              0.356754       0.708409       0.000028      **********
          3311  0.000108              0.356862       0.708310       0.000028      **********
          3312  0.000108              0.356970       0.708170       0.000028      **********
          3313  0.000108              0.357077       0.707987       0.000028      **********
          3314  0.000108              0.357185       0.707761       0.000028      **********
          3315  0.000108              0.357293       0.707491       0.000028      **********
          3316  0.000108              0.357401       0.707202       0.000028      **********
          3317  0.000108              0.357508       0.707277       0.000028      **********
          3318  0.000108              0.357616       0.707315       0.000028      **********
          3319  0.000108              0.357724       0.707316       0.000028      **********
          3320  0.000108              0.357832       0.707278       0.000028      **********
          3321  0.000108              0.357940       0.707201       0.000028      **********
          3322  0.000108              0.358047       0.707084       0.000028      **********
          3323  0.000108              0.358155       0.706927       0.000028      **********
          3324  0.000108              0.358263       0.706727       0.000028      **********
          3325  0.000108              0.358371       0.706486       0.000028      **********
          3326  0.000108              0.358478       0.706202       0.000028      **********
          3327  0.000108              0.358586       0.706104       0.000028      **********
          3328  0.000108              0.358694       0.706157       0.000028      **********
          3329  0.000108              0.358802       0.706174       0.000028      **********
          3330  0.000108              0.358910       0.706154       0.000028      **********
          3331  0.000108              0.359017       0.706096       0.000028      **********
          3332  0.000108              0.359125       0.706000       0.000028      **********
          3333  0.000108              0.359233       0.705865       0.000028      **********
          3334  0.000108              0.359341       0.705690       0.000028      **********
          3335  0.000108              0.359448       0.705475       0.000028      **********
          3336  0.000108              0.359556       0.705219       0.000028      **********
          3337  0.000108              0.359664       0.704947       0.000028      **********
          3338  0.000108              0.359772       0.705013       0.000028      **********
          3339  0.000108              0.359880       0.705044       0.000028      **********
          3340  0.000108              0.359987       0.705039       0.000028      **********
          3341  0.000108              0.360095       0.704999       0.000028      **********
          3342  0.000108              0.360203       0.704921       0.000028      **********
          3343  0.000108              0.360311       0.704807       0.000028      **********
          3344  0.000108              0.360418       0.704654       0.000028      **********
          3345  0.000108              0.360526       0.704462       0.000028      **********
          3346  0.000108              0.360634       0.704232       0.000028      **********
          3347  0.000108              0.360742       0.703961       0.000028      **********
          3348  0.000108              0.360850       0.703885       0.000028      **********
          3349  0.000108              0.360957       0.703929       0.000028      **********
          3350  0.000108              0.361065       0.703938       0.000028      **********
          3351  0.000108              0.361173       0.703913       0.000028      **********
          3352  0.000108              0.361281       0.703852       0.000028      **********
          3353  0.000108              0.361389       0.703755       0.000028      **********
          3354  0.000108              0.361496       0.703622       0.000028      **********
          3355  0.000108              0.361604       0.703451       0.000028      **********
          3356  0.000108              0.361712       0.703243       0.000028      **********
          3357  0.000108              0.361820       0.702997       0.000028      **********
          3358  0.000108              0.361927       0.702775       0.000028      **********
          3359  0.000108              0.362035       0.702831       0.000028      **********
          3360  0.000108              0.362143       0.702853       0.000028      **********
          3361  0.000108              0.362251       0.702841       0.000028      **********
          3362  0.000108              0.362359       0.702794       0.000028      **********
          3363  0.000108              0.362466       0.702713       0.000028      **********
          3364  0.000108              0.362574       0.702597       0.000028      **********
          3365  0.000108              0.362682       0.702446       0.000028      **********
          3366  0.000108              0.362790       0.702258       0.000028      **********
          3367  0.000108              0.362897       0.702033       0.000028      **********
          3368  0.000108              0.363005       0.701771       0.000028      **********
          3369  0.000108              0.363113       0.701751       0.000028      **********
          3370  0.000108              0.363221       0.701785       0.000028      **********
          3371  0.000108              0.363329       0.701786       0.000028      **********
          3372  0.000108              0.363436       0.701752       0.000028      **********
          3373  0.000108              0.363544       0.701686       0.000028      **********
          3374  0.000108              0.363652       0.701585       0.000028      **********
          3375  0.000108              0.363760       0.701449       0.000028      **********
          3376  0.000108              0.363867       0.701279       0.000028      **********
          3377  0.000108              0.363975       0.701074       0.000028      **********
          3378  0.000108              0.364083       0.700833       0.000028      **********
          3379  0.000108              0.364191       0.700689       0.000028      **********
          3380  0.000108              0.364299       0.700736       0.000028      **********
          3381  0.000108              0.364406       0.700749       0.000028      **********
          3382  0.000108              0.364514       0.700728       0.000028      **********
          3383  0.000108              0.364622       0.700674       0.000028      **********
          3384  0.000108              0.364730       0.700586       0.000028      **********
          3385  0.000108              0.364837       0.700466       0.000028      **********
          3386  0.000108              0.364945       0.700311       0.000028      **********
          3387  0.000108              0.365053       0.700123       0.000028      **********
          3388  0.000108              0.365161       0.699900       0.000028      **********
          3389  0.000108              0.365269       0.699644       0.000028      **********
          3390  0.000108              0.365376       0.699705       0.000028      **********
          3391  0.000108              0.365484       0.699730       0.000028      **********
          3392  0.000108              0.365592       0.699722       0.000028      **********
          3393  0.000108              0.365700       0.699680       0.000028      **********
          3394  0.000108              0.365808       0.699605       0.000028      **********
          3395  0.000108              0.365915       0.699498       0.000028      **********
          3396  0.000108              0.366023       0.699357       0.000028      **********
          3397  0.000108              0.366131       0.699183       0.000028      **********
          3398  0.000108              0.366239       0.698976       0.000028      **********
          3399  0.000108              0.366346       0.698736       0.000028      **********
          3400  0.000108              0.366454       0.698690       0.000028      **********
          3401  0.000108              0.366562       0.698730       0.000028      **********
          3402  0.000108              0.366670       0.698735       0.000028      **********
          3403  0.000108              0.366778       0.698706       0.000028      **********
          3404  0.000108              0.366885       0.698643       0.000028      **********
          3405  0.000108              0.366993       0.698547       0.000028      **********
          3406  0.000108              0.367101       0.698419       0.000028      **********
          3407  0.000108              0.367209       0.698259       0.000028      **********
          3408  0.000108              0.367316       0.698066       0.000028      **********
          3409  0.000108              0.367424       0.697841       0.000028      **********
          3410  0.000108              0.367532       0.697689       0.000028      **********
          3411  0.000108              0.367640       0.697746       0.000028      **********
          3412  0.000108              0.367748       0.697766       0.000028      **********
          3413  0.000108              0.367855       0.697750       0.000028      **********
          3414  0.000108              0.367963       0.697700       0.000028      **********
          3415  0.000108              0.368071       0.697617       0.000028      **********
          3416  0.000108              0.368179       0.697501       0.000028      **********
          3417  0.000108              0.368286       0.697352       0.000028      **********
          3418  0.000108              0.368394       0.697172       0.000028      **********
          3419  0.000108              0.368502       0.696960       0.000028      **********
          3420  0.000108              0.368610       0.696717       0.000028      **********
          3421  0.000108              0.368718       0.696774       0.000028      **********
          3422  0.000108              0.368825       0.696812       0.000028      **********
          3423  0.000108              0.368933       0.696812       0.000028      **********
          3424  0.000108              0.369041       0.696776       0.000028      **********
          3425  0.000108              0.369149       0.696705       0.000028      **********
          3426  0.000108              0.369257       0.696602       0.000028      **********
          3427  0.000108              0.369364       0.696465       0.000028      **********
          3428  0.000108              0.369472       0.696297       0.000028      **********
          3429  0.000108              0.369580       0.696097       0.000028      **********
          3430  0.000108              0.369688       0.695866       0.000028      **********
          3431  0.000108              0.369795       0.695809       0.000028      **********
          3432  0.000108              0.369903       0.695868       0.000028      **********
          3433  0.000108              0.370011       0.695888       0.000028      **********
          3434  0.000108              0.370119       0.695869       0.000028      **********
          3435  0.000108              0.370227       0.695813       0.000028      **********
          3436  0.000108              0.370334       0.695723       0.000028      **********
          3437  0.000108              0.370442       0.695599       0.000028      **********
          3438  0.000108              0.370550       0.695442       0.000028      **********
          3439  0.000108              0.370658       0.695254       0.000028      **********
          3440  0.000108              0.370765       0.695035       0.000028      **********
          3441  0.000108              0.370873       0.694844       0.000028      **********
          3442  0.000108              0.370981       0.694931       0.000028      **********
          3443  0.000108              0.371089       0.694973       0.000028      **********
          3444  0.000108              0.371197       0.694975       0.000028      **********
          3445  0.000108              0.371304       0.694937       0.000028      **********
          3446  0.000108              0.371412       0.694862       0.000028      **********
          3447  0.000108              0.371520       0.694752       0.000028      **********
          3448  0.000108              0.371628       0.694609       0.000028      **********
          3449  0.000108              0.371735       0.694432       0.000028      **********
          3450  0.000108              0.371843       0.694225       0.000028      **********
          3451  0.000108              0.371951       0.693987       0.000028      **********
          3452  0.000108              0.372059       0.693990       0.000028      **********
          3453  0.000108              0.372167       0.694062       0.000028      **********
          3454  0.000108              0.372274       0.694089       0.000028      **********
          3455  0.000108              0.372382       0.694073       0.000028      **********
          3456  0.000108              0.372490       0.694017       0.000028      **********
          3457  0.000108              0.372598       0.693924       0.000028      **********
          3458  0.000108              0.372705       0.693795       0.000028      **********
          3459  0.000108              0.372813       0.693632       0.000028      **********
          3460  0.000108              0.372921       0.693437       0.000028      **********
          3461  0.000108              0.373029       0.693210       0.000028      **********
          3462  0.000108              0.373137       0.693038       0.000028      **********
          3463  0.000108              0.373244       0.693146       0.000028      **********
          3464  0.000108              0.373352       0.693204       0.000028      **********
          3465  0.000108              0.373460       0.693216       0.000028      **********
          3466  0.000108              0.373568       0.693184       0.000028      **********
          3467  0.000108              0.373676       0.693111       0.000028      **********
          3468  0.000108              0.373783       0.693000       0.000028      **********
          3469  0.000108              0.373891       0.692852       0.000028      **********
          3470  0.000108              0.373999       0.692671       0.000028      **********
          3471  0.000108              0.374107       0.692457       0.000028      **********
          3472  0.000108              0.374214       0.692212       0.000028      **********
          3473  0.000108              0.374322       0.692215       0.000028      **********
          3474  0.000108              0.374430       0.692312       0.000028      **********
          3475  0.000108              0.374538       0.692357       0.000028      **********
          3476  0.000108              0.374646       0.692355       0.000028      **********
          3477  0.000108              0.374753       0.692308       0.000028      **********
          3478  0.000108              0.374861       0.692219       0.000028      **********
          3479  0.000108              0.374969       0.692090       0.000028      **********
          3480  0.000108              0.375077       0.691926       0.000028      **********
          3481  0.000108              0.375184       0.691726       0.000028      **********
          3482  0.000108              0.375292       0.691494       0.000028      **********
          3483  0.000108              0.375400       0.691256       0.000028      **********
          3484  0.000108              0.375508       0.691401       0.000028      **********
          3485  0.000108              0.375616       0.691489       0.000028      **********
          3486  0.000108              0.375723       0.691523       0.000029      **********
          3487  0.000108              0.375831       0.691508       0.000029      **********
          3488  0.000108              0.375939       0.691446       0.000029      **********
          3489  0.000108              0.376047       0.691342       0.000029      **********
          3490  0.000108              0.376154       0.691197       0.000029      **********
          3491  0.000108              0.376262       0.691016       0.000029      **********
          3492  0.000108              0.376370       0.690799       0.000029      **********
          3493  0.000108              0.376478       0.690550       0.000029      **********
          3494  0.000108              0.376586       0.690459       0.000029      **********
          3495  0.000108              0.376693       0.690598       0.000029      **********
          3496  0.000108              0.376801       0.690678       0.000029      **********
          3497  0.000108              0.376909       0.690702       0.000029      **********
          3498  0.000108              0.377017       0.690674       0.000029      **********
          3499  0.000108              0.377124       0.690600       0.000029      **********
          3500  0.000108              0.377232       0.690481       0.000029      **********
          3501  0.000108              0.377340       0.690322       0.000029      **********
          3502  0.000108              0.377448       0.690124       0.000029      **********
          3503  0.000108              0.377556       0.689891       0.000029      **********
          3504  0.000108              0.377663       0.689624       0.000029      **********
          3505  0.000108              0.377771       0.689672       0.000029      **********
          3506  0.000108              0.377879       0.689806       0.000029      **********
          3507  0.000108              0.377987       0.689879       0.000029      **********
          3508  0.000108              0.378095       0.689894       0.000029      **********
          3509  0.000108              0.378202       0.689856       0.000029      **********
          3510  0.000108              0.378310       0.689770       0.000029      **********
          3511  0.000108              0.378418       0.689638       0.000029      **********
          3512  0.000108              0.378526       0.689464       0.000029      **********
          3513  0.000108              0.378633       0.689251       0.000029      **********
          3514  0.000108              0.378741       0.689002       0.000029      **********
          3515  0.000108              0.378849       0.688719       0.000029      **********
          3516  0.000108              0.378957       0.688894       0.000029      **********
          3517  0.000108              0.379065       0.689025       0.000029      **********
          3518  0.000108              0.379172       0.689092       0.000029      **********
          3519  0.000108              0.379280       0.689100       0.000029      **********
          3520  0.000108              0.379388       0.689054       0.000029      **********
          3521  0.000108              0.379496       0.688956       0.000029      **********
          3522  0.000108              0.379603       0.688812       0.000029      **********
          3523  0.000108              0.379711       0.688624       0.000029      **********
          3524  0.000108              0.379819       0.688397       0.000029      **********
          3525  0.000108              0.379927       0.688132       0.000029      **********
          3526  0.000108              0.380035       0.687924       0.000029      **********
          3527  0.000108              0.380142       0.688126       0.000029      **********
          3528  0.000108              0.380250       0.688256       0.000029      **********
          3529  0.000108              0.380358       0.688319       0.000029      **********
          3530  0.000108              0.380466       0.688321       0.000029      **********
          3531  0.000108              0.380573       0.688266       0.000029      **********
          3532  0.000108              0.380681       0.688159       0.000029      **********
          3533  0.000108              0.380789       0.688004       0.000029      **********
          3534  0.000108              0.380897       0.687804       0.000029      **********
          3535  0.000108              0.381005       0.687562       0.000029      **********
          3536  0.000108              0.381112       0.687283       0.000029      **********
          3537  0.000108              0.381220       0.687163       0.000029      **********
          3538  0.000108              0.381328       0.687367       0.000029      **********
          3539  0.000108              0.381436       0.687498       0.000029      **********
          3540  0.000108              0.381543       0.687559       0.000029      **********
          3541  0.000108              0.381651       0.687556       0.000029      **********
          3542  0.000108              0.381759       0.687495       0.000029      **********
          3543  0.000108              0.381867       0.687379       0.000029      **********
          3544  0.000108              0.381975       0.687213       0.000029      **********
          3545  0.000108              0.382082       0.687001       0.000029      **********
          3546  0.000108              0.382190       0.686746       0.000029      **********
          3547  0.000108              0.382298       0.686453       0.000029      **********
          3548  0.000108              0.382406       0.686409       0.000029      **********
          3549  0.000108              0.382514       0.686618       0.000029      **********
          3550  0.000108              0.382621       0.686750       0.000029      **********
          3551  0.000108              0.382729       0.686811       0.000029      **********
          3552  0.000108              0.382837       0.686805       0.000029      **********
          3553  0.000108              0.382945       0.686738       0.000029      **********
          3554  0.000108              0.383052       0.686615       0.000029      **********
          3555  0.000108              0.383160       0.686439       0.000029      **********
          3556  0.000108              0.383268       0.686216       0.000029      **********
          3557  0.000108              0.383376       0.685949       0.000029      **********
          3558  0.000108              0.383484       0.685642       0.000029      **********
          3559  0.000108              0.383591       0.685662       0.000029      **********
          3560  0.000108              0.383699       0.685878       0.000029      **********
          3561  0.000108              0.383807       0.686013       0.000029      **********
          3562  0.000108              0.383915       0.686074       0.000029      **********
          3563  0.000108              0.384022       0.686067       0.000029      **********
          3564  0.000108              0.384130       0.685996       0.000029      **********
          3565  0.000108              0.384238       0.685866       0.000029      **********
          3566  0.000108              0.384346       0.685682       0.000029      **********
          3567  0.000108              0.384454       0.685449       0.000029      **********
          3568  0.000108              0.384561       0.685170       0.000029      **********
